===== Starting battle of <BeatYouMate> vs <Dumbot> with memory tape size: 12 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | -6 | 7 | -6 | 7 | >-3 | 0 | 0 | 0 | 0 | 0 | -94< ]
[ 128 | -6 | 7 | -6 | 7 | >-4 | 0 | 0 | 0 | 0 | 0 | -93< ]
[ 128 | -6 | 7 | -6 | 7 | >-5 | 0 | 0 | 0 | 0 | 0 | -92< ]
[ 128 | -6 | 7 | -6 | 7 | >-6 | 0 | 0 | 0 | 0 | 0 | -91< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >0 | 0 | 0 | 0 | 0 | -90< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >1 | 0 | 0 | 0 | 0 | -89< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >2 | 0 | 0 | 0 | 0 | -88< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >3 | 0 | 0 | 0 | 0 | -87< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >4 | 0 | 0 | 0 | 0 | -86< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >5 | 0 | 0 | 0 | 0 | -85< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >6 | 0 | 0 | 0 | 0 | -84< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | >7 | 0 | 0 | 0 | 0 | -83< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >0 | 0 | 0 | 0 | -82< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-1 | 0 | 0 | 0 | -81< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-2 | 0 | 0 | 0 | -80< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-3 | 0 | 0 | 0 | -79< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-4 | 0 | 0 | 0 | -78< ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-5 | 0 | 0 | 0< | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | >-6 | 0 | 0 | -1< | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >0 | 0< | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >1 | -1< | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >2< | -1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6 | >2< | -1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -6< | >3 | -1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7 | -7< | >4 | -1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 7< | -7 | >5 | -1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6 | 6< | -7 | >6 | -1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -6< | 6 | -7 | 6 | >-1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7 | -7< | 6 | -7 | 6 | >-1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 7< | -7 | 6 | -7 | 6 | >0 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >2 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >3 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >4 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >5 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >5 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >4 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >4 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >3 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >3 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >2 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >2 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >1 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >0 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >0 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | >0 | -1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >-1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >-1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >0 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >2 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >3 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >4 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >5 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >5 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >4 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >4 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >3 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >3 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >2 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >2 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >1 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >0 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >0 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | >0 | -78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-77 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-76 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-75 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-74 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-73 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-72 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-72 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-73 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-73 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-74 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-74 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-75 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-75 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-76 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-76 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-77 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-77 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-78 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-79 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-79 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-80 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-80 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-81 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-81 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-82 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-82 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-83 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-83 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-84 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-84 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-85 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-85 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-86 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-86 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-87 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-87 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-88 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-88 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-89 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-89 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-90 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-90 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-91 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-91 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-92 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-92 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-93 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-93 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-94 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-94 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-95 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-95 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-96 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-96 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-97 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-97 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-98 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-98 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-99 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-99 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-100 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-100 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-101 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-101 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-102 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-102 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-103 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-103 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-104 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-104 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-105 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-105 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-106 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-106 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-107 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-107 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-108 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-108 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-109 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-109 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-110 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-110 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-111 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-111 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-112 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-112 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-113 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-113 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-114 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-114 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-115 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-115 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-116 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-116 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-117 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-117 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-118 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-118 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-119 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-119 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-120 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-120 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-121 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-121 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-122 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-122 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-123 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-123 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-124 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-124 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-125 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-125 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-126 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-126 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-127 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >-127 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >128 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >128 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >127 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >127 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >126 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >126 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >125 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >125 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >124 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >124 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >123 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >123 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >122 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >122 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >121 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >121 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >120 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >120 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >119 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >119 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >118 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >118 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >117 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >117 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >116 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >116 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >115 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >115 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >114 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >114 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >113 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >113 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >112 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >112 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >111 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >111 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >110 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >110 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >109 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >109 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >108 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >108 ]
[ 128 | -6 | 7 | -6 | 6< | -7 | 6 | -7 | 6 | 0 | 0 | >107 ]
