===== Starting battle of <Backtracker> vs <DecoyMaster> with memory tape size: 19 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ -124< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-76 | 30 | -30 | 128 ]
[ -123< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-77 | 30 | -30 | 128 ]
[ -122< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-77 | 30 | -30 | 128 ]
[ -121< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-78 | 30 | -30 | 128 ]
[ -120< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-78 | 30 | -30 | 128 ]
[ -119< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-79 | 30 | -30 | 128 ]
[ -118< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-79 | 30 | -30 | 128 ]
[ -117< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-80 | 30 | -30 | 128 ]
[ -117< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-80 | 30 | -30 | 128 ]
[ -118< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-81 | 30 | -30 | 128 ]
[ -118< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-81 | 30 | -30 | 128 ]
[ -119< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-82 | 30 | -30 | 128 ]
[ -119< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-82 | 30 | -30 | 128 ]
[ -120< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-83 | 30 | -30 | 128 ]
[ -120< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-83 | 30 | -30 | 128 ]
[ -121< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-84 | 30 | -30 | 128 ]
[ -121< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-84 | 30 | -30 | 128 ]
[ -122< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-85 | 30 | -30 | 128 ]
[ -122< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-85 | 30 | -30 | 128 ]
[ -123< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-86 | 30 | -30 | 128 ]
[ -123< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-86 | 30 | -30 | 128 ]
[ -124< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-87 | 30 | -30 | 128 ]
[ -124< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-87 | 30 | -30 | 128 ]
[ -125< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-88 | 30 | -30 | 128 ]
[ -125< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-88 | 30 | -30 | 128 ]
[ -126< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-89 | 30 | -30 | 128 ]
[ -126< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-89 | 30 | -30 | 128 ]
[ -127< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-90 | 30 | -30 | 128 ]
[ -127< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-90 | 30 | -30 | 128 ]
[ 128< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-91 | 30 | -30 | 128 ]
[ 128< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-91 | 30 | -30 | 128 ]
[ 127< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-92 | 30 | -30 | 128 ]
[ 127< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-92 | 30 | -30 | 128 ]
[ 126< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-93 | 30 | -30 | 128 ]
[ 126< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-93 | 30 | -30 | 128 ]
[ 125< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-94 | 30 | -30 | 128 ]
[ 125< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-94 | 30 | -30 | 128 ]
[ 124< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-95 | 30 | -30 | 128 ]
[ 124< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-95 | 30 | -30 | 128 ]
[ 123< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-96 | 30 | -30 | 128 ]
[ 123< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-96 | 30 | -30 | 128 ]
[ 122< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-97 | 30 | -30 | 128 ]
[ 122< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-97 | 30 | -30 | 128 ]
[ 121< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-98 | 30 | -30 | 128 ]
[ 121< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-98 | 30 | -30 | 128 ]
[ 120< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-99 | 30 | -30 | 128 ]
[ 120< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-99 | 30 | -30 | 128 ]
[ 119< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-100 | 30 | -30 | 128 ]
[ 119< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-100 | 30 | -30 | 128 ]
[ 118< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-101 | 30 | -30 | 128 ]
[ 118< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-101 | 30 | -30 | 128 ]
[ 117< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-102 | 30 | -30 | 128 ]
[ 117< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-102 | 30 | -30 | 128 ]
[ 116< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-103 | 30 | -30 | 128 ]
[ 116< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-103 | 30 | -30 | 128 ]
[ 115< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-104 | 30 | -30 | 128 ]
[ 115< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-104 | 30 | -30 | 128 ]
[ 114< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-105 | 30 | -30 | 128 ]
[ 114< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-105 | 30 | -30 | 128 ]
[ 113< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-106 | 30 | -30 | 128 ]
[ 113< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-106 | 30 | -30 | 128 ]
[ 112< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-107 | 30 | -30 | 128 ]
[ 112< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-107 | 30 | -30 | 128 ]
[ 111< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-108 | 30 | -30 | 128 ]
[ 111< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-108 | 30 | -30 | 128 ]
[ 110< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-109 | 30 | -30 | 128 ]
[ 110< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-109 | 30 | -30 | 128 ]
[ 109< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-110 | 30 | -30 | 128 ]
[ 109< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-110 | 30 | -30 | 128 ]
[ 108< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-111 | 30 | -30 | 128 ]
[ 108< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-111 | 30 | -30 | 128 ]
[ 107< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-112 | 30 | -30 | 128 ]
[ 107< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-112 | 30 | -30 | 128 ]
[ 106< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-113 | 30 | -30 | 128 ]
[ 106< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-113 | 30 | -30 | 128 ]
[ 105< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-114 | 30 | -30 | 128 ]
[ 105< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-114 | 30 | -30 | 128 ]
[ 104< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-115 | 30 | -30 | 128 ]
[ 104< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-115 | 30 | -30 | 128 ]
[ 103< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-116 | 30 | -30 | 128 ]
[ 103< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-116 | 30 | -30 | 128 ]
[ 102< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-117 | 30 | -30 | 128 ]
[ 102< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-117 | 30 | -30 | 128 ]
[ 101< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-118 | 30 | -30 | 128 ]
[ 101< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-118 | 30 | -30 | 128 ]
[ 100< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-119 | 30 | -30 | 128 ]
[ 100< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-119 | 30 | -30 | 128 ]
[ 99< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-120 | 30 | -30 | 128 ]
[ 99< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-120 | 30 | -30 | 128 ]
[ 98< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-121 | 30 | -30 | 128 ]
[ 98< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-121 | 30 | -30 | 128 ]
[ 97< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-122 | 30 | -30 | 128 ]
[ 97< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-122 | 30 | -30 | 128 ]
[ 96< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-123 | 30 | -30 | 128 ]
[ 96< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-123 | 30 | -30 | 128 ]
[ 95< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-124 | 30 | -30 | 128 ]
[ 95< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-124 | 30 | -30 | 128 ]
[ 94< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-125 | 30 | -30 | 128 ]
[ 94< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-125 | 30 | -30 | 128 ]
[ 93< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-126 | 30 | -30 | 128 ]
[ 93< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-126 | 30 | -30 | 128 ]
[ 92< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-127 | 30 | -30 | 128 ]
[ 92< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >-127 | 30 | -30 | 128 ]
[ 91< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >128 | 30 | -30 | 128 ]
[ 91< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >128 | 30 | -30 | 128 ]
[ 90< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >127 | 30 | -30 | 128 ]
[ 90< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >127 | 30 | -30 | 128 ]
[ 89< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >126 | 30 | -30 | 128 ]
[ 89< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >126 | 30 | -30 | 128 ]
[ 88< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >125 | 30 | -30 | 128 ]
[ 88< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >125 | 30 | -30 | 128 ]
[ 87< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >124 | 30 | -30 | 128 ]
[ 87< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >124 | 30 | -30 | 128 ]
[ 86< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >123 | 30 | -30 | 128 ]
[ 86< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >123 | 30 | -30 | 128 ]
[ 85< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >122 | 30 | -30 | 128 ]
[ 85< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >122 | 30 | -30 | 128 ]
[ 84< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >121 | 30 | -30 | 128 ]
[ 84< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >121 | 30 | -30 | 128 ]
[ 83< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >120 | 30 | -30 | 128 ]
[ 83< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >120 | 30 | -30 | 128 ]
[ 82< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >119 | 30 | -30 | 128 ]
[ 82< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >119 | 30 | -30 | 128 ]
[ 81< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >118 | 30 | -30 | 128 ]
[ 81< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >118 | 30 | -30 | 128 ]
[ 80< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >117 | 30 | -30 | 128 ]
[ 80< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >117 | 30 | -30 | 128 ]
[ 79< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >116 | 30 | -30 | 128 ]
[ 79< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >116 | 30 | -30 | 128 ]
[ 78< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >115 | 30 | -30 | 128 ]
[ 78< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >115 | 30 | -30 | 128 ]
[ 77< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >114 | 30 | -30 | 128 ]
[ 77< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >114 | 30 | -30 | 128 ]
[ 76< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >113 | 30 | -30 | 128 ]
[ 76< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >113 | 30 | -30 | 128 ]
[ 75< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >112 | 30 | -30 | 128 ]
[ 75< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >112 | 30 | -30 | 128 ]
[ 74< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >111 | 30 | -30 | 128 ]
[ 74< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >111 | 30 | -30 | 128 ]
[ 73< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >110 | 30 | -30 | 128 ]
[ 73< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >110 | 30 | -30 | 128 ]
[ 72< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >109 | 30 | -30 | 128 ]
[ 72< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >109 | 30 | -30 | 128 ]
[ 71< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >108 | 30 | -30 | 128 ]
[ 71< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >108 | 30 | -30 | 128 ]
[ 70< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >107 | 30 | -30 | 128 ]
[ 70< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >107 | 30 | -30 | 128 ]
[ 69< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >106 | 30 | -30 | 128 ]
[ 69< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >106 | 30 | -30 | 128 ]
[ 68< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >105 | 30 | -30 | 128 ]
[ 68< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >105 | 30 | -30 | 128 ]
[ 67< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >104 | 30 | -30 | 128 ]
[ 67< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >104 | 30 | -30 | 128 ]
[ 66< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >103 | 30 | -30 | 128 ]
[ 66< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >103 | 30 | -30 | 128 ]
[ 65< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >102 | 30 | -30 | 128 ]
[ 65< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >102 | 30 | -30 | 128 ]
[ 64< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >101 | 30 | -30 | 128 ]
[ 64< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >101 | 30 | -30 | 128 ]
[ 63< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >100 | 30 | -30 | 128 ]
[ 63< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >100 | 30 | -30 | 128 ]
[ 62< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >99 | 30 | -30 | 128 ]
[ 62< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >99 | 30 | -30 | 128 ]
[ 61< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >98 | 30 | -30 | 128 ]
[ 61< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >98 | 30 | -30 | 128 ]
[ 60< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >97 | 30 | -30 | 128 ]
[ 60< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >97 | 30 | -30 | 128 ]
[ 59< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >96 | 30 | -30 | 128 ]
[ 59< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >96 | 30 | -30 | 128 ]
[ 58< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >95 | 30 | -30 | 128 ]
[ 58< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >95 | 30 | -30 | 128 ]
[ 57< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >94 | 30 | -30 | 128 ]
[ 57< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >94 | 30 | -30 | 128 ]
[ 56< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >93 | 30 | -30 | 128 ]
[ 56< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >93 | 30 | -30 | 128 ]
[ 55< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >92 | 30 | -30 | 128 ]
[ 55< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >92 | 30 | -30 | 128 ]
[ 54< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >91 | 30 | -30 | 128 ]
[ 54< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >91 | 30 | -30 | 128 ]
[ 53< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >90 | 30 | -30 | 128 ]
[ 53< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >90 | 30 | -30 | 128 ]
[ 52< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >89 | 30 | -30 | 128 ]
[ 52< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >89 | 30 | -30 | 128 ]
[ 51< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >88 | 30 | -30 | 128 ]
[ 51< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >88 | 30 | -30 | 128 ]
[ 50< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >87 | 30 | -30 | 128 ]
[ 50< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >87 | 30 | -30 | 128 ]
[ 49< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >86 | 30 | -30 | 128 ]
[ 49< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >86 | 30 | -30 | 128 ]
[ 48< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >85 | 30 | -30 | 128 ]
[ 48< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >85 | 30 | -30 | 128 ]
[ 47< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >84 | 30 | -30 | 128 ]
[ 47< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >84 | 30 | -30 | 128 ]
[ 46< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >83 | 30 | -30 | 128 ]
[ 46< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >83 | 30 | -30 | 128 ]
[ 45< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >82 | 30 | -30 | 128 ]
[ 45< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >82 | 30 | -30 | 128 ]
[ 44< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >81 | 30 | -30 | 128 ]
[ 44< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >81 | 30 | -30 | 128 ]
[ 43< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >80 | 30 | -30 | 128 ]
[ 43< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >80 | 30 | -30 | 128 ]
[ 42< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >79 | 30 | -30 | 128 ]
[ 42< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >79 | 30 | -30 | 128 ]
[ 41< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >78 | 30 | -30 | 128 ]
[ 41< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >78 | 30 | -30 | 128 ]
[ 40< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >77 | 30 | -30 | 128 ]
[ 40< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >77 | 30 | -30 | 128 ]
[ 39< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >76 | 30 | -30 | 128 ]
[ 39< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >76 | 30 | -30 | 128 ]
[ 38< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >75 | 30 | -30 | 128 ]
[ 38< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >75 | 30 | -30 | 128 ]
[ 37< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >74 | 30 | -30 | 128 ]
[ 37< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >74 | 30 | -30 | 128 ]
[ 36< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >73 | 30 | -30 | 128 ]
[ 36< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >73 | 30 | -30 | 128 ]
[ 35< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >72 | 30 | -30 | 128 ]
[ 35< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >72 | 30 | -30 | 128 ]
[ 34< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >71 | 30 | -30 | 128 ]
[ 34< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >71 | 30 | -30 | 128 ]
[ 33< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >70 | 30 | -30 | 128 ]
[ 33< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >70 | 30 | -30 | 128 ]
[ 32< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >69 | 30 | -30 | 128 ]
[ 32< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >69 | 30 | -30 | 128 ]
[ 31< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >68 | 30 | -30 | 128 ]
[ 31< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >68 | 30 | -30 | 128 ]
[ 30< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >67 | 30 | -30 | 128 ]
[ 30< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >67 | 30 | -30 | 128 ]
[ 29< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >66 | 30 | -30 | 128 ]
[ 29< | 1 | 1 | 1 | 1 | -5 | 3 | 0 | 2 | 6 | >66 | 30 | -30 | 128 ]
